04130,SIPOO
13300,HÄMEENLINNA
18120,HEINOLA
21480,PRUNKILA
25650,STRÖMMA
38800,JÄMIJÄRVI
41940,VESANKA
46930,HURUKSELA
51940,HÄRKÄLÄ
58410,HAAPAKALLIO
66810,KIMO
70940,JÄNNEVIRTA
75531,NURMES
79350,ITÄ-SOISALO
83430,KÄSÄMÄ
04350,NAHKELA
10211,INKOO
33311,TAMPERE
37105,PAKETTIAUTOMAATTI
47710,JAALA
52550,HIRVENSALMI
58770,PIHLAJALAHTI
67300,KOKKOLA
71570,SYVÄNNIEMI
76130,PIEKSÄMÄKI
95130,HYRYOJA
97690,SULAOJA
99871,INARI
01720,VANTAA
04740,SÄLINKÄÄ
10600,TAMMISAARI
29600,NOORMARKKU
29901,MERIKARVIA
33530,TAMPERE
37551,LEMPÄÄLÄ
37850,METSÄKANSA
41310,LEPPÄVESI
64240,BÖLE
68370,ULLAVA
95330,TERVOLA
97895,MOURUJÄRVI
98350,TAPIONNIEMI
15560,NASTOLA
20201,TURKU
22520,KASTELHOLM
27820,SÄKYLÄ
33821,TAMPERE
41530,VENERANTA
62301,HÄRMÄ
65230,VAASA
65520,HELSINGBY
81430,KIVILAHTI
85210,KÄHTÄVÄ
85730,TULPPO
93187,ALA-SIURUA
23120,MIETOINEN
23840,SOUKAINEN
28330,PORI
54940,SOLKEI
66220,BERGÖ
86301,OULAINEN
93601,KUUSAMO
22160,MARIEHAMN
00910,HELSINKI
02600,ESPOO
07601,MYRSKYLÄ
13800,KATINALA
20761,PIISPANRISTI
50520,MIKKELI
55801,IMATRA
61401,YLISTARO
61710,PENTINMÄKI
64300,LAPVÄÄRTTI
69660,KÖYHÄJOKI
70111,KUOPIO
80141,JOENSUU
83720,KUOREVAARA
02770,ESPOO
07930,PERNAJA
14680,ALVETTULA
19670,MIESKONMÄKI
35801,MÄNTTÄ
39530,KILVAKKALA
43560,VAHANKA
74300,SONKAJÄRVI
80790,KONTIORANTA
83960,KOLI
99470,KARESUVANTO
00023,VALTIONEUVOSTO
00341,HELSINKI
00520,HELSINKI
02150,ESPOO
08700,LOHJA
15151,LAHTI
36520,RAIKKU
39990,ALKKIA
44200,SUOLAHTI
48750,KOTKA
64100,KRISTIINANKAUPUNKI
68600,PIETARSAARI
74700,KIURUVESI
91780,NEITTÄVÄ
95421,TORNIO
98560,KAIRALA
99690,VUOTSO
00025,IF
00661,HELSINKI
00770,HELSINKI
02340,ESPOO
21670,PÄRNÄINEN
31401,SOMERO
68940,LILLBY
88620,KORHOLANMÄKI
92220,PIEHINKI
95655,ETELÄ-PORTIMOJÄRVI
98901,SALLA
16300,ORIMATTILA
27501,KAUTTUA
34550,ITÄ-AURE
35240,RISTAKALLIO
38970,LAUHALA
53950,LAPPEENRANTA
59610,TARNALA
62740,KOSKENVARSI
63130,MÄYRY
72350,PIENOLA
77570,JÄPPILÄ
82290,NIEMINEN
86601,HAAPAVESI
92640,LESKELÄ
95860,PASMAJÄRVI
99180,RAUTUSJÄRVI
00190,HELSINKI
11130,RIIHIMÄKI
12640,JOKINIEMI
16801,HÄMEENKOSKI
46110,TUOHIKOTTI
60420,SEINÄJOKI
63501,LEHTIMÄKI
91260,PAHKAKOSKI
01305,PAKETTIAUTOMAATTI
03850,PUSULA
13220,HÄMEENLINNA
17470,MAAKESKI
21430,YLISKULMA
25610,YLÖNKYLÄ
38750,VENESKOSKI
41920,KINTAUS
51900,JUVA
58350,VILLALA
61230,LUOPA
66500,VÄHÄKYRÖ
70900,TOIVALA
79255,KURJALA
62160,KARHUNKYLÄ
64830,VILLAMO
74380,JYRKKÄ
74840,KOPPELOHARJU
84100,YLIVIESKA
89610,JUMALISKYLÄ
99760,UIMANIEMI
00560,HELSINKI
02200,ESPOO
09520,MILLOLA
22550,VÅRDÖ
36660,LAITIKKALA
40600,JYVÄSKYLÄ
44300,KONNEVESI
48910,KOTKA
49510,HUSULA
54510,URO
68660,PIETARSAARI
72810,JYLHÄNKYLÄ
98660,SALMIVAARA
00036,DINERS CLUB
00810,HELSINKI
02401,KIRKKONUMMI
07280,ILOLA
27160,EURAJOKI
34240,KÄMMENNIEMI
34730,VASKUU
44680,LAHNANEN
69101,KANNUS
69701,VETELI
73410,PIEKSÄNKOSKI
92330,KARINKANTA
95700,PELLO
95940,TAPOJÄRVI
98980,KALLUNKI
00921,HELSINKI
02610,ESPOO
27650,HONKILAHTI
31750,KEHRO
35400,LÄNGELMÄKI
39150,PINSIÖ
54230,NUIJAMAA
63230,LENTILÄ
82655,VÄRTSILÄ
86710,KÄRSÄMÄKI
92910,TAVASTKENKÄ
96500,ROVANIEMI
99250,KIISTALA
00230,HELSINKI
12920,TOPENO
21280,RAISIO
32201,LOIMAA
60560,HALKOSAARI
78500,VARKAUS
87200,KAJAANI
90860,HALOSENNIEMI
91430,LEPPINIEMI
04170,PAIPPINEN
13430,HÄMEENLINNA
17610,AUTTOINEN
18200,HEINOLA
21500,PIIKKIÖ
25701,KEMIÖ
52100,ANTTOLA
66840,PENSALA
71150,VARTIALA
75680,YLÄ-LUOSTA
83480,AHONKYLÄ
88270,VUOLIJOKI
01601,VANTAA
01731,VANTAA
04400,JÄRVENPÄÄ
10270,BARÖSUND
47830,HASULA
52620,KUITULA
58850,HILTULA
62470,PURMOJÄRVI
67410,KOKKOLA
71610,SALONKULMA
95200,SIMO
02020,METSÄ
04920,SAARENTAUS
10640,DRAGSVIK
16310,VIRENOJA
29631,POMARKKU
33541,TAMPERE
37601,VALKEAKOSKI
37910,AKAA
41331,VIHTAVUORI
68410,ALAVETELI
71840,KUUSLAHTI
82301,RÄÄKKYLÄ
97920,SUONNANKYLÄ
01009,VEIKKAUS
23201,VINKKILÄ
27860,KÖYLIÖ
33850,TAMPERE
38420,SASTAMALA
41560,SÄKINMÄKI
62340,KUOPPA
65280,VAASA
65630,KARPERÖ
16260,HIETANA
21901,YLÄNE
26910,UNAJA
27430,PANELIA
31640,HUMPPILA
52970,PANKALAHTI
53851,LAPPEENRANTA
59511,SAARI
62710,KUREJOKI
77460,MAAVESI
82210,SUHMURA
86530,ANNONEN
95830,VAATTOJÄRVI
05720,HYVINKÄÄ
12540,LAUNONEN
16730,KUTAJÄRVI
21220,RAISIO
41520,HANKASALMI
60220,SEINÄJOKI
63100,KUORTANE
63430,KÄTKÄNJOKI
78201,VARKAUS
82500,KITEE
82830,HAUKIVAARA
86900,PYHÄKUMPU
01280,VANTAA
06150,PORVOO
13201,HÄMEENLINNA
17430,KURHILA
41880,OITTILA
45910,VOIKKAA
51860,NARILA
58260,KUMPURANTA
61170,SÄÄSKINIEMI
66460,HAAPALA
70821,KUOPIO
79180,TUPPURINMÄKI
01520,VANTAA
03710,UUSITALO
04300,TUUSULA
24801,HALIKKO
33250,TAMPERE
42560,POHJOISJÄRVI
47460,HIISIÖ
52340,HANGASTENMAA
66980,MONÅ
71380,MUSTINLAHTI
75500,NURMES
75970,KOHTAVAARA
90540,OULU
97665,POHJASPERÄ
01671,VANTAA
25390,KIIKALA
29310,KAASMARKKU
33480,YLÖJÄRVI
37420,VESILAHTI
41230,UURAINEN
48350,KOTKA
61980,PÄNTÄNE
64700,TEUVA
89440,SAKARA
97820,PERÄ-POSIO
99770,JEESIÖ
20105,PAKETTIAUTOMAATTI
22320,ÖDKARBY
33721,TAMPERE
57600,SAVONLINNA
65450,SULVA
81320,KUISMAVAARA
85140,TYNKÄ
89840,YLI-VUOKKI
15520,LAHTI
20380,TURKU
22950,JURMO
40900,SÄYNÄTSALO
44530,ILMOLAHTI
49410,POITSILA
49760,SUUR-MIEHIKKÄLÄ
54820,KOTIMÄKI
73230,SYVÄRINPÄÄ
81810,JAMALI
85580,NIVALA
86170,YPPÄRI
93420,JURMU
00880,HELSINKI
02540,KYLMÄLÄ
07130,ANTTILA
07550,TORPPI
13601,HÄMEENLINNA
20720,TURKU
38950,HONKAJOKI
44950,KÄRVÄSJÄRVI
50170,MIKKELI
55420,IMATRA
61340,NOPANKYLÄ
73730,LOSOMÄKI
96300,ROVANIEMI
99160,LOMPOLO
00180,HELSINKI
02730,ESPOO
07890,MICKELSPILTOM
14500,IITTALA
31970,KANTEENMAA
35630,KUOREVESI
39410,LUHALAHTI
43480,PÄÄJÄRVI
51430,LÄSÄKOSKI
56610,RAUTJÄRVI
70420,KUOPIO
88610,VUOKATTI
92160,SALOINEN
95635,KAULINRANTA
98840,RUUVAOJA
04360,TUUSULA
00020,NORDEA
00065,ELÄKETURVAKESKUS
00290,HELSINKI
00431,HELSINKI
02941,ESPOO
21380,AURA
25520,PERNIÖ AS
32430,YLHÄINEN
39820,KIHNIÖ
48400,KOTKA
61150,SYDÄNMAA
83150,ROUKALAHTI
87850,PALTANIEMI
91150,YLI-OLHAVA
91670,ROKUA
95365,MAULA
99620,KELUJÄRVI
00601,HELSINKI
17950,KYLÄMÄ
21590,KARUNA
88470,KONTIOMÄKI
92100,RAAHE
95601,YLITORNIO
98780,MAANINKAVAARA
02650,ESPOO
00014,HELSINGIN YLIOPISTO
00048,FORTUM
04501,KELLOKOSKI
10421,POHJANKURU
15980,MESSILÄ
19310,KARILANMAA
21860,AUVAINEN
26660,RAUMA
34330,POIKELUS
52830,SUOMENNIEMI
62610,TARVOLA
68210,MARINKAINEN
71740,TAVINSALMI
75930,PETÄISKYLÄ
77240,HALKOKUMPU
95760,KONTTAJÄRVI
05450,NUKARI
12350,TURKHAUTA
16600,JÄRVELÄ
41450,LEPPÄLAHTI
60101,SEINÄJOKI
62900,ALAJÄRVI
72101,KARTTULA
72600,KEITELE
77930,KERKONJOENSUU
82430,PUHOS
86801,PYHÄSALMI
01200,VANTAA
05901,HYVINKÄÄ
17201,VÄÄKSY
21195,VELKUA
33980,PIRKKALA
38211,SASTAMALA
38680,TUUNAJÄRVI
41800,KORPILAHTI
46730,RUOTILA
51740,HUUHANAHO
66100,MAALAHTI
70701,KUOPIO
79100,LEPPÄVIRTA
82730,TUUPOVAARA
97335,RUUHIVAARA
01450,VANTAA
03430,JOKIKUNTA
24240,SALO
28580,PORI
32730,SASTAMALA
33201,TAMPERE
71240,PAAKKILA
01151,SÖDERKULLA
05880,HYVINKÄÄ
12210,HAUSJÄRVI
33950,PIRKKALA
38200,SASTAMALA
38650,YLI-PUTTO
41730,KIVISUO
45700,KUUSANKOSKI
54590,KAITJÄRVI
51620,PITKÄAHO
65920,NORRA VALLGRUND
66370,NÄRVIJOKI
70620,KUOPIO
97310,PATOKOSKI
98530,PYHÄTUNTURI
94300,KEMI
02810,ESPOO
07740,PERNAJAN VANHAKYLÄ
07970,RUOTSINPYHTÄÄ
14770,ETELÄINEN
19420,MANSIKKAMÄKI
19770,VALITTULA
35990,KOLHO
57120,SAVONLINNA
61801,KAUHAJOKI
62150,RINTAKANGAS
64820,KÄRJENKOSKI
70210,KUOPIO
74360,SONKAKOSKI
80200,JOENSUU
81120,KATAJARANTA
99540,TORVINEN
00551,HELSINKI
09430,SAUKKOLA
15210,LAHTI
22530,SUND
36640,ILTASMÄKI
40101,JYVÄSKYLÄ
43701,KYYJÄRVI
44280,SUMIAINEN
48900,KOTKA
54501,TAAVETTI
58170,SIMANALA
68630,PIETARSAARI
99750,SASSALI
70006,VASTAUSLÄHETYS
00690,HELSINKI
02180,ESPOO
02400,KIRKKONUMMI
31470,SOMERNIEMI
34180,LÄNSI-TEISKO
40531,JYVÄSKYLÄ
44670,SUOVANLAHTI
49490,NEUVOTON
69100,KANNUS
72740,LAUKKALA
73360,PAJULAHTI
92320,SIIKAJOKI
95690,MELLAKOSKI
98630,AHVENSELKÄ
98970,ONKAMOJÄRVI
00104,SMARTPOST
02601,ESPOO
07231,ASKOLA
27150,EURAJOKI
27640,HONKILAHTI KK
31730,HONKOLA
34710,VASKIVESI
39130,SASI
59800,KESÄLAHTI
62810,SAVONJOKI
69700,VETELI
86690,KARSIKAS
92830,VENEHEITTO
95930,ÄKÄSJOENSUU
99240,KUIVASALMI
00211,HELSINKI
16970,EVO
21110,NAANTALI
32200,LOIMAA
35320,HIRSILÄ
54190,KONNUNSUO
63210,NIINIMAA
63600,TÖYSÄ
78480,TIMOLA
87150,KAJAANI
90850,MARTINNIEMI
96460,ROVANIEMI
12820,RÄYSKÄLÄ
17530,ARRAKOSKI
90500,OULU
94700,KEMI
97625,VANTTAUSKOSKI
01641,VANTAA
25320,RAATALA
33420,TAMPERE
34150,KYRÖNLAHTI
37240,LINNAVUORI
51380,SYNSIÖ
56510,PUNTALA
61910,NUMMIJÄRVI
64490,SIIPYY
80401,YLÄMYLLY
83880,KAJOO
90820,KELLO
97765,IMPIÖ
08201,LOHJA
29750,POHJANSAHA
62201,KAUHAVA
65100,VAASA
81260,AHVENINEN
84880,YLIVIESKA
89200,PUOLANKA
89330,SUOLIJÄRVI
89740,KIANTA
02260,ESPOO
20006,VASTAUSLÄHETYS
01401,VANTAA
04220,KERAVA
20660,LITTOINEN
28500,PORI
32700,HUITTINEN
66590,VASSOR
71200,TUUSNIEMI
90461,OULUNSALO
94500,LAUTIOSAARI
97610,OIKARAINEN
25250,MÄRYNUMMI
29201,HARJAVALTA
33101,TAMPERE
33401,TAMPERE
37180,SARKOLA
51335,KAIHLAMÄKI
56350,KYLÄNIEMI
64460,HÄRKMERI
90800,OULU
95225,VIANTIE
99930,SEVETTIJÄRVI
08150,LOHJA
14960,PUUTIKKALA
29700,AHLAINEN
43940,MUHOLA
57201,SAVONLINNA
62190,RUHA
64930,KODESJÄRVI
74510,IISALMI
81220,JAKOKOSKI
81820,KYLÄNLAHTI
84540,YLIVIESKA
89670,NÄLJÄNKÄ
02231,ESPOO
15700,LAHTI
20300,TURKU
22730,KÖKAR
36880,VEHKAJÄRVI
44400,KONGINKANGAS
49220,SILTAKYLÄ
65320,VAASA
68750,SMÅBÖNDERS
73100,LAPINLAHTI
81650,HATTUVAARA
00711,HELSINKI
02430,MASALA
06450,PORVOO
31530,PYÖLI
40640,JYVÄSKYLÄ
44770,VALKEISJÄRVI
49610,SIVATTI
55100,IMATRA
69301,TOHOLAMPI
73600,KAAVI
92440,SAARIKOSKI
98760,HIRVASVAARA
00140,HELSINKI
00820,HELSINKI
00950,HELSINKI
02631,ESPOO
07360,TIRMO
27250,LAPPI
27740,VOITOINEN
31850,KOSKIOINEN
39200,KYRÖSKOSKI
45160,KOUVOLA
69830,PULKKINEN
95990,KURTAKKO
96900,SAARENKYLÄ
99301,MUONIO
00251,HELSINKI
13100,HÄMEENLINNA
17150,URAJÄRVI
25460,KISKO
32270,METSÄMAA
36110,RUUTANA
39700,PARKANO
43250,KOLKANLAHTI
60801,ILMAJOKI
63330,PAHAJOKI
63700,ÄHTÄRI
78880,KUVANSI
82710,KOVERO
82980,MÖHKÖ
87500,KAJAANI
99555,LUOSTO
00381,HELSINKI
17800,KUHMOINEN
21330,PAATTINEN
21531,PAIMIO
25820,VESTLAX
31160,NUUTAJÄRVI
52201,PUUMALA
64220,YTTERMARK
88350,KIVESJÄRVI
91600,UTAJÄRVI
91930,ALA-TEMMES
95520,TORNIO
00006,VASTAUSLÄHETYS
04431,JÄRVENPÄÄ
10330,PINJAINEN
19120,VIERUMÄKI
21760,HOUTSKARI
42840,KOLKKI
58520,HIUKKAJOKI
58940,TUUSMÄKI
71670,KUROLANLAHTI
75770,PUUKARI
81950,PANKAJÄRVI
01770,VANTAA
05201,RAJAMÄKI
10680,SKOGBY
16390,PAKAA
33610,TAMPERE
41370,KUUSA
53301,LAPPEENRANTA
62830,LUOMA-AHO
71920,PAJUJÄRVI
77700,RAUTALAMPI
82350,TIKKALA
97965,KYNSILÄ
01120,VÄSTERSKOG
12101,OITTI
33901,TAMPERE
38120,SASTAMALA
41661,TOIVAKKA
45460,SAVERO
51540,KALVITSA
66340,SARVIJOKI
90150,OULU
93277,IINATTIJÄRVI
98500,PELKOSENNIEMI
01390,VANTAA
20611,TURKU
23360,KUSTAVI
24100,SALO
46430,TIRVA
65800,RAIPPALUOTO
66550,VÄSTERHANKMO
85930,KANGASKYLÄ
90450,KEMPELE
01055,ISS
14240,JANAKKALA
20900,TURKU
25210,VARTSALA
33341,TAMPERE
37140,NOKIA
51270,KUTEMAJÄRVI
61500,ISOKYRÖ
61820,KAINASTO
70260,KUOPIO
74101,IISALMI
79895,SARVIKUMPU
83840,SAARIVAARA
94430,TORNIO
95201,SIMO
97720,YLI-SIMO
99910,KAAMANEN
02880,VEIKKOLA
07800,LAPINJÄRVI
14840,TUULOS
19470,LIHAVANPÄÄ
19910,TAMMIJÄRVI
29640,HONKAKOSKI
43840,SOMPALA
62170,LAKALUOMA
64850,MÖYKKY
72630,KUUSELA
74420,HERNEJÄRVI
80220,JOENSUU
81200,ENO
02210,ESPOO
20241,TURKU
22630,LUMPARLAND
36760,LUOPIOINEN
44330,HYTÖLÄ
48930,KOTKA
54530,LUUMÄKI
68700,TEERIJÄRVI
74940,REMESKYLÄ
81560,VUONISJÄRVI
85320,SIEVI
00701,HELSINKI
06200,PORVOO
15610,LAHTI
31500,KOSKI TL
34270,VELAATTA
44730,LÖYTÄNÄ
69170,YLI-KANNUS
72930,TOSSAVANLAHTI
73470,VÄSTINNIEMI
92400,RUUKKI
98720,SUOMUTUNTURI
10140,PÄIVÖLÄ
15300,LAHTI
15801,LAHTI
20320,TURKU
22830,ENKLINGE
28101,PORI
40320,JYVÄSKYLÄ
40701,JYVÄSKYLÄ
44440,RÄIHÄ
49290,VASTILA
54720,LAKSIAINEN
62410,RINTALA
68820,ÄHTÄVÄ
73120,NERKOO
81701,LIEKSA
85470,SIEVI
93290,PINTAMO
00730,HELSINKI
00840,HELSINKI
02460,KANTVIK
06750,TOLKKINEN
44801,PIHTIPUDAS
49660,PYHÄLTÖ
50100,MIKKELI
55120,IMATRA
61300,KURIKKA
69340,PURONTAKA
73620,KORTTEINEN
79480,KANGASLAMPI
99120,KALLO
00151,HELSINKI
00970,HELSINKI
02680,ESPOO
07390,SUURPELLINKI
07820,PORLAMMI
27800,SÄKYLÄ
31901,PUNKALAIDUN
34930,LIEDENPOHJA
39230,OSARA
69920,OKSAKOSKI
74121,IISALMI
79910,KERMA
96100,ROVANIEMI
96960,ROVANIEMI
99330,PALLASTUNTURI
00271,HELSINKI
00420,HELSINKI
21360,LIETO AS
25500,PERNIÖ
36200,KANGASALA
39770,AURESKOSKI
43300,KANNONKOSKI
61110,VUOLLE
63355,SEINÄJÄRVI
63770,PERÄNNE
83101,LIPERI
87700,KAJAANI
99601,SODANKYLÄ
00400,HELSINKI
00580,HELSINKI
17850,PIHLAJAKOSKI
21560,OLLILA
25860,BJÖRKBODA
47350,KIMONKYLÄ
52270,RYHÄLÄ
58580,VUORINIEMI
83660,VARISLAHTI
88401,RISTIJÄRVI
91630,JUORKUNA
95560,TORNIO
00011,POSTI
04460,NUMMENKYLÄ
10380,KAUNISLAHTI
15901,LAHTI
19230,ONKINIEMI
21801,KYRÖ
26510,RAUMA
48130,KOTKA
52740,TUUSTAIPALE
59101,PARIKKALA
62570,SÄRKILÄ
68100,HIMANKA
75840,YLÄ-VALTIMO
77120,VENETMÄKI
82110,HEINÄVAARA
01801,KLAUKKALA
05400,JOKELA
10900,HANKO
16510,LUHTIKYLÄ
33700,TAMPERE
41401,LIEVESTUORE
53500,LAPPEENRANTA
54330,SIMOLA
62860,SAHI
71960,LUKKARILA
72530,SÄVIÄNTAIPALE
77800,IISVESI
99981,UTSJOKI
01660,VANTAA
19610,MURAKKA
25360,PERTTELI
29251,NAKKILA
33450,SIIVIKKALA
37350,VESILAHTI
40950,MUURAME
41180,VEHNIÄ
61940,HYYPPÄ
64550,RANGSBY
80510,ONTTOLA
95270,YLIKÄRPPÄ
97785,KELANKYLÄ
08450,LOHJA
15110,LAHTI
20025,IF
22270,ECKERÖ
29810,SIIKAINEN
33710,TAMPERE
37720,RITVALA
57310,SAVONLINNA
62230,JYLHÄ
74610,HONKARANTA
81281,UIMAHARJU
89401,HYRYNSALMI
89780,KAIKKONEN
95340,LOUE
98100,KEMIJÄRVI
15460,MÄKELÄ
15830,LAHTI
22920,BRÄNDÖ
23501,UUSIKAUPUNKI
28131,PORI
40800,VAAJAKOSKI
44500,VIITASAARI
49400,HAMINA
54770,HEITUINLAHTI
62430,PELTOTUPA
81720,LIEKSA
86101,PYHÄJOKI
90220,OULU
93390,PUHOSKYLÄ
00741,HELSINKI
00860,HELSINKI
02490,PIKKALA
06880,KÄRRBY
20700,TURKU
38860,SUURIMAA
44880,MUURASJÄRVI
49720,HURTTALA
50130,MIKKELI
55320,RAUHA
61310,PANTTILA
69440,LESTIJÄRVI
69970,SALAMAJÄRVI
79601,JOROINEN
99135,RAUHALA
00161,HELSINKI
00981,HELSINKI
02710,ESPOO
07500,ASKOLA
07850,HEIKINKYLÄ
14430,VUOHINIEMI
31930,VANTTILA
34980,KILLINKOSKI
35600,HALLI
39340,KARHE
43420,KUKKO
74160,IISALMI
97140,MUUROLA
83340,KAARNALAMPI
88120,TUHKAKYLÄ
01534,SMARTPOST
04320,TUUSULA
33271,TAMPERE
42660,SAHRAJÄRVI
47540,LYÖTTILÄ
52420,PELLOSNIEMI
67100,KOKKOLA
71480,KURKIMÄKI
76100,PIEKSÄMÄKI
97675,NARKAUS
99831,SAARISELKÄ
01700,VANTAA
01940,PALOJOKI
04660,NUMMINEN
10520,TENHOLA
29340,KULLAA
29880,LEVÄSJOKI
33501,TAMPERE
37501,LEMPÄÄLÄ
41260,HOIKANKYLÄ
58130,ORAVI
58200,KERIMÄKI
62101,LAPUA
68300,KÄLVIÄ
71775,TUOVILANLAHTI
89600,SUOMUSSALMI
95310,LIEDAKKALA
97870,JUMISKO
22410,GODBY
33800,TAMPERE
65200,VAASA
65460,TÖLBY
81360,SARVINKI
85180,RAHJA
93160,HETEJÄRVI
15870,HOLLOLA
20460,TURKU
23100,MYNÄMÄKI
23660,KALANTI AS
28240,PORI
32800,KOKEMÄKI
44590,VUORILAHTI
54920,TAIPALSAARI
66200,KORSNÄS
73300,NILSIÄ
85640,NIVALA
86230,YLIPÄÄ
90250,OULU
93540,TYRÖVAARA
97380,KUKASRANTA
22120,MARIEHAMN
02580,SIUNTIO
07171,PORNAINEN
07580,ASKOLA
20750,TURKU
45100,KOUVOLA
50190,MIKKELI
61370,LOHILUOMA
61650,KALAKOSKI
64250,PJELAX
69600,KAUSTINEN
70100,KUOPIO
73830,SIIKAJÄRVI
79690,KAITAINEN
02750,ESPOO
07901,LOVIISA
19630,KALHONKYLÄ
35740,YLÄ-VÄÄRI
39500,IKAALINEN
43501,KARSTULA
56730,LAIKKO
70461,KUOPIO
74240,MARTTISENJÄRVI
80710,LEHMO
83915,VIHTASUO
99440,LEPPÄJÄRVI
00330,HELSINKI
00510,HELSINKI
02131,ESPOO
03150,HUHMARI
15140,LAHTI
30300,FORSSA
32520,LATVA
36420,SAHALAHTI
39960,SARVELA
40351,JYVÄSKYLÄ
44160,HUUTOMÄKI
63910,INHAN TEHTAAT
68570,LUOTO
91740,JAALANKA
99665,MOSKUVAARA
00641,HELSINKI
00751,HELSINKI
02300,ESPOO
21650,LILLANDET
31370,EERIKKILÄN URHEILUOPISTO
44920,PENINKI
49750,KALLIOKOSKI
55400,IMATRA
69510,HALSUA
73201,VARPAISJÄRVI
73710,VIITANIEMI
79630,KOLMA
86160,PIRTTIKOSKI
99150,TEPASTO
00870,HELSINKI
02720,ESPOO
07530,ASKOLA
31960,ORISUO
35100,ORIVESI AS
38920,VATAJANKOSKI
39380,LAVAJÄRVI
50160,MIKKELI
56550,NISKA-PIETILÄ
61601,JALASJÄRVI
74170,IISALMI
80100,JOENSUU
96201,ROVANIEMI
99401,ENONTEKIÖ
00171,HELSINKI
00301,HELSINKI
00440,HELSINKI
02980,ESPOO
07880,LILJENDAL
25550,AIJALA
32441,ALASTARO
35610,PIHLAISTO
39920,SUOMIJÄRVI
43440,PYLKÖNMÄKI
48410,KOTKA
68530,LEPPLAX
87930,SALMIJÄRVI
95375,YLI-PAAKKOLA
97160,PETÄJÄINEN
99645,LOKKA
00620,HELSINKI
21410,VANHALINNA
21601,PARAINEN
25930,KASNÄS
40321,JYVÄSKYLÄ
44101,ÄÄNEKOSKI
63830,KEISALA
88530,PAAKKI
91701,VAALA
95610,KAINUUNKYLÄ
00016,KESKO
21871,RIIHIKOSKI
26720,MONNANUMMI
31310,MUSTIALA
31601,JOKIOINEN
34420,MUROLEEN KANAVA
48220,KOTKA
52890,KÄÄVÄNKYLÄ
58680,PIOJÄRVI
59310,SÄRKISALMI
62630,KARVALA
68230,LOHTAJA
71750,MAANINKA
82170,USKALI
92120,RAAHE
92501,RANTSILA
95780,SIRKKAKOSKI
98800,SAVUKOSKI
00051,TELIA
01860,PERTTULA
04600,MÄNTSÄLÄ
16160,OKKERI
16610,KÄRKÖLÄ
27340,REILA
60120,SEINÄJOKI
62920,LEVIJOKI
72210,TERVO
77330,VIRTASALMI
86460,ALPUA
01230,VANTAA
12400,TERVAKOSKI
17220,PIETILÄ
21201,RAISIO
34130,YLINEN
25700,KEMIÖ
38840,NIINISALO
41980,KUIVASMÄKI
46400,KAIPIAINEN
46960,MUHNIEMI
64101,KRISTIINANKAUPUNKI
71130,KORTEJOKI
82901,ILOMANTSI
83460,HARINJÄRVI
91410,JOKIRINNE
01600,VANTAA
04150,MARTINKYLÄ
04390,JÄNIKSENLINNA
10250,FAGERVIK
18150,HEINOLA
42721,KEURUU
47810,SELÄNPÄÄ
52610,TUUKKALA
58430,KULENNOINEN
58830,PARKUMÄKI
66830,ORAVAISTEN TEHDAS
67400,KOKKOLA
75650,SAVIKYLÄ
97701,RANUA
01730,VANTAA
04840,HAUTJÄRVI
10620,TAMMISAARI
29630,POMARKKU
33331,TAMPERE
33540,TAMPERE
37600,VALKEAKOSKI
41330,VIHTAVUORI
53101,LAPPEENRANTA
68390,RAHKONEN
71820,PÖLJÄ
76150,PIEKSÄMÄKI
97901,POSIO
27840,KÖYLIÖ
33841,TAMPERE
37900,AKAA
41550,HANNULA
45360,VALKEALA
66290,HARRSTRÖM
81460,KÄENKOSKI
90100,OULU
93195,KOKKOKYLÄ
01350,VANTAA
20521,TURKU
23200,VINKKILÄ
28361,PORI
38370,TERVAHAUTA
54960,VEHKATAIPALE
65611,MUSTASAARI
66240,PETOLAHTI
66501,VÄHÄKYRÖ
85801,HAAPAJÄRVI
90401,OULU
13880,HATTULA
20781,KAARINA
23930,PYHÄMAA
25130,MUURLA
32860,KORKEAOJA
49901,VIROLAHTI
50670,OTAVA
56100,RUOKOLAHTI
61430,ISOREHTO
64320,DAGSMARK
73900,RAUTAVAARA
79810,KARVIONKANAVA
83760,SOLA
86350,KILPUA
90570,OULU
94100,KEMI
02780,ESPOO
07690,KANKKILA
07945,KUGGOM
14700,HAUHO
35820,MÄNTTÄ
39580,RIITIALA
43130,TARVAALA
57100,SAVONLINNA
61730,YLI-VALLI
64760,PELTOLA
70151,KUOPIO
74340,SUKEVA
80160,JOENSUU
80910,KULHO
99510,RAUDANJOKI
00351,HELSINKI
00530,HELSINKI
03320,SELKI
08800,LOHJA
19701,SYSMÄ
36600,PÄLKÄNE
43640,HUMPPI
44220,SUOLAHTI
48771,KOTKA
54460,YLIJÄRVI
74720,NIEMISKYLÄ
95440,TORNIO
99710,VAALAJÄRVI
00671,HELSINKI
02160,ESPOO
02360,ESPOO
21710,KORPPOO
26101,RAUMA
31110,MATKU
31410,YLÖPIRTTI
40520,JYVÄSKYLÄ
44610,KÄRNÄ
49461,HAMINA
88670,JUURIKKALAHTI
91800,TYRNÄVÄ
92240,LASIKANGAS
95670,PESSALOMPOLO
98580,LUIRO
98930,KOTALANKYLÄ
00029,HUS
00780,HELSINKI
22101,MARIEHAMN
27101,EURAJOKI
34601,RUOVESI
